class,score
0,2.295026088371453e-07
0,1.925340413357703e-07
0,1.4248935960187126e-06
0,1.6996572862065214e-07
0,2.6203156763498177e-06
0,6.030488524182609e-07
0,4.3372750493706737e-07
0,6.963031124992347e-07
0,1.1200576247759437e-06
0,1.5749440626952187e-07
0,1.9678536515876743e-07
0,1.0742008148257402e-06
0,1.4404734146735974e-05
0,1.1002732513850069e-06
0,1.8783936193785876e-07
0,2.2124776565402375e-07
0,9.00657956637814e-08
0,3.184774947116007e-07
0,1.0795442007936828e-06
0,4.3672662669690113e-07
0,1.4371563263681457e-07
0,1.2090421194945673e-07
0,2.2561246817250254e-06
0,2.6123229868651444e-05
0,2.8913157118077343e-07
0,1.404755438715343e-07
0,2.4805220811446148e-05
0,4.971194371642055e-07
0,2.3009014429150457e-07
0,2.3100581044002076e-06
0,1.5482572950231075e-06
0,1.8195419700030045e-07
0,5.913284417930376e-07
0,8.384302228493383e-08
0,5.092154484898567e-07
0,4.572046531247796e-06
0,1.4682628836149492e-06
0,3.4837532871782013e-07
0,0.03202831586768296
0,2.4274170430772135e-07
0,1.922905675021664e-07
0,1.5383822622692339e-07
0,1.5027199184593117e-07
0,2.669888056605129e-07
0,1.5118111763697014e-07
0,9.986369052481768e-07
0,5.216527828759794e-07
0,2.2372729803587825e-07
0,2.7025849551176206e-06
0,1.9903920430817574e-06
0,1.616387767751928e-07
0,2.4147461263114395e-07
0,4.7243833081736794e-07
0,1.0173733703514067e-07
0,0.0007279486866471319
0,1.3550835176704401e-06
0,3.164292977947042e-06
0,6.926313255180505e-07
0,3.3218942422363357e-07
0,3.5624372795828706e-07
0,5.4608114842514746e-08
0,3.4340047752707223e-07
0,1.7363196826851685e-07
0,3.385877817845236e-07
0,3.8519062742677297e-07
0,4.411964072422139e-06
0,8.863852140207704e-06
0,7.192497424111478e-07
0,5.697113383324392e-06
0,1.7480098243868214e-06
0,4.0329515025616733e-07
0,2.2078464251837485e-07
0,3.17211957467479e-07
0,2.834890634127742e-07
0,7.900214654476547e-06
0,1.8389638290310292e-05
0,7.640262367101828e-06
0,2.1198423360511597e-07
0,8.554542986644174e-07
0,1.2268566524220242e-07
0,1.821955660130163e-07
0,1.802758322667326e-06
0,1.2989458751436703e-07
0,4.4704825740519113e-07
0,1.8817754689126488e-07
0,4.495893329704178e-07
0,9.853867470571624e-08
0,1.7918079441764356e-06
0,4.0611521098387745e-07
0,5.72391706090948e-06
0,1.9628088990770248e-07
0,1.0898965430257019e-07
0,1.3217637193236323e-07
0,1.084898699502049e-06
0,1.4579011712493372e-07
0,3.0472699661800107e-07
0,1.828055842131381e-07
0,2.190849774999519e-07
0,1.360094721018413e-07
0,1.538284071743007e-07
0,6.426049968362109e-08
0,4.371350949046068e-07
0,2.0801796239002315e-07
0,1.0713482172774866e-05
0,1.7585425590324815e-07
0,4.996875015240153e-07
0,1.142398973577971e-07
0,4.458895871358885e-06
0,1.56108494372789e-07
0,1.9079380268576495e-07
0,2.645197663179656e-07
0,8.401697265665366e-08
0,3.4967450891110328e-06
0,8.972021214911665e-07
0,2.8986138512413487e-07
0,1.7323513461330923e-07
0,1.5637266809866175e-05
0,1.3839903746687167e-06
0,3.4798980835642636e-07
0,5.575327687654982e-06
0,2.2900375358205082e-07
0,2.2841170241177903e-07
0,9.88192570848629e-07
0,1.1627126309947425e-07
0,7.511651539887946e-07
0,7.524737440677399e-06
0,3.506599521105777e-06
0,6.930116250315388e-07
0,2.0023654480607169e-07
0,9.353668209864455e-07
0,2.4102164132395987e-07
0,3.488007851087934e-07
0,2.953737457817476e-07
0,1.6251423550698704e-07
0,6.914242912666212e-07
0,3.2053239091895384e-07
0,4.1468113052956e-07
0,2.2260547393314139e-07
0,1.0421850962622068e-07
0,1.6444688497644151e-06
0,5.329402578368089e-07
0,3.709136801582356e-07
0,1.0544889080053381e-07
0,4.010900261287789e-07
0,4.185866770035448e-07
0,2.594284307066283e-07
0,3.418890503278221e-07
0,2.788495505681172e-07
0,5.294528049241515e-07
0,5.417154221838364e-07
0,7.633732846436022e-07
0,5.553138628949162e-07
0,0.0002720256816583968
0,3.240671096680125e-06
0,9.86407480063106e-05
0,1.9686187926646783e-06
0,0.06912936871542276
0,1.5359926768016893e-07
0,2.955493036789472e-07
0,1.73817478648509e-06
0,2.073054652404249e-07
0,1.2622152918784228e-07
0,7.808124940249929e-07
0,1.506644704046498e-06
0,8.91655667513373e-07
0,8.73349414049537e-06
0,5.878691449983256e-07
0,2.3644274953757926e-07
0,2.1208811084739655e-07
0,6.637109988230685e-07
0,1.1579919082123173e-06
0,3.121657122753007e-07
0,1.7069468261705848e-06
0,4.0559869711689406e-07
0,1.93353318461476e-07
0,2.1980602007061337e-07
0,5.638089958518629e-06
0,4.6372323884625295e-07
0,2.3862446789662274e-05
0,1.6840547689703633e-07
0,3.964401134876018e-06
0,6.67551335198629e-07
0,2.035158704944526e-07
0,7.260393960839684e-07
0,8.071275152275604e-07
0,3.5652085802203624e-06
0,7.992362582547135e-07
0,2.243005972811171e-07
0,1.5066119393653803e-07
0,1.6403832952339294e-07
0,3.5857964784518024e-07
0,1.7461258061013206e-07
0,5.617844807765111e-07
0,2.3594525015425234e-07
0,6.273356224489887e-06
0,3.0937906448099946e-06
0,3.3678761718119927e-07
0,8.957507504203565e-08
0,1.4326466303586652e-05
0,8.161419073104272e-07
0,3.425904552795078e-06
0,2.3665247687200364e-07
0,1.2108263815374078e-07
0,4.915327929320491e-07
0,2.781320317332155e-06
0,7.77653254902496e-07
0,5.240861284998539e-07
0,1.0721063644726783e-06
0,4.0782405779021234e-07
0,8.130050122183352e-07
0,7.303590634107139e-08
0,6.096237908543274e-07
0,6.020931216147558e-08
0,6.89067947231875e-07
0,4.5245951597756766e-07
0,7.434060682660253e-07
0,6.207186439787762e-07
0,5.413407738365419e-07
0,1.335502699605207e-07
0,4.436819130798585e-07
0,1.4898378745670382e-06
0,8.085237355946012e-07
0,4.709046423009854e-06
0,1.2266450508249412e-06
0,4.6175878822263946e-07
0,2.7198486376333523e-07
0,2.64251815318183e-07
0,1.4841029115851402e-07
0,1.6571156868579376e-07
0,3.1663746062639416e-07
0,2.0960545266610687e-07
0,2.6291822103845142e-06
0,2.791133637541847e-07
0,1.471436779951121e-07
0,1.6422185586672154e-06
0,8.290664069171068e-08
0,5.113155119126761e-07
0,2.247435226687026e-07
0,6.670139381658004e-07
0,1.1844239534941753e-07
0,2.2016840539508518e-07
0,1.221482578210746e-07
0,3.476523019736489e-07
0,2.3897434600642556e-07
0,2.004197952917634e-07
0,2.1037418613070855e-07
0,4.4298381690870604e-07
0,7.220477968842166e-07
0,7.94112907501342e-07
0,5.840543226151035e-07
0,1.0890855345856195e-07
0,2.660584317673572e-07
0,6.277766792364916e-07
0,1.8852168301952261e-07
0,4.6629698714986825e-07
0,1.57874996629738e-05
0,1.1679948445716683e-06
0,8.890555874503939e-07
0,8.12020449460479e-07
0,3.244650580786259e-07
0,3.0866470015350054e-07
0,6.1451385692477684e-06
0,5.791754111337225e-07
0,6.311230385862131e-08
0,3.321076905337711e-06
0,7.947528393868568e-07
0,7.52926447543308e-07
0,3.51356444129674e-07
0,2.7719951916837787e-06
0,9.881889885461529e-08
0,1.5453355065383145e-06
0,2.7913568426002197e-07
0,3.6680182583144466e-07
0,1.3813538197575084e-06
0,2.9438484012352885e-07
0,1.8811171166996129e-07
0,3.673218974779544e-07
0,6.434329597578288e-07
0,1.7339792726775088e-07
0,2.838241191896227e-07
0,7.316756300833227e-07
0,4.743816436260094e-07
0,9.724682016301677e-07
0,3.1234480082795083e-06
0,5.311190019014752e-07
0,9.984906210717924e-07
0,3.4062081835385505e-07
0,8.738821172426328e-07
0,3.046497965476402e-07
0,2.7739142170564334e-07
0,5.976418521779972e-07
0,1.7811491635583403e-06
0,3.027928974795602e-07
0,1.0579980954704841e-07
0,8.219756075722925e-08
0,1.68917915983917e-07
0,1.3472554221914666e-05
0,1.446036083065864e-07
0,2.642415420169441e-07
0,8.655770109966374e-07
0,9.017958312068064e-07
0,2.5502753900664525e-06
0,5.9108146197603815e-06
0,2.0782791597036363e-07
0,4.871115805761442e-07
0,2.795702004699821e-07
0,2.357254424641145e-05
0,1.3303265563794905e-07
0,2.0584045596625398e-07
0,5.957689652315968e-07
0,5.81537840518315e-06
0,6.459234664745261e-07
0,8.396973782438078e-07
0,0.0007196919775735169
0,1.1273148501881005e-06
0,4.215799161096699e-06
0,1.4172216086107136e-07
0,1.0685732030571196e-06
0,7.142702092319006e-06
0,7.39315716072249e-07
0,3.294680851293402e-07
0,1.7663536901795e-07
0,5.428174636342735e-06
0,6.635146533308075e-08
0,1.8847117489082753e-07
0,1.0994205311539074e-06
0,4.697782915036999e-06
0,7.564463230671572e-07
0,2.2051643161997136e-07
0,1.898722924968036e-06
0,3.168908630686329e-07
0,2.6933263983051933e-07
0,5.791374988862631e-07
0,3.744954486845941e-07
0,6.143900447486468e-07
0,7.637490680047937e-07
0,1.889770634964001e-07
0,6.809847281259409e-07
0,4.895906918766926e-07
0,1.7655747886168654e-07
0,1.3022261005767062e-06
0,4.1134333762400077e-07
0,7.296096477622741e-07
0,1.4061218649406264e-06
0,8.017889573525158e-07
0,6.154884285028211e-07
0,8.134471404971395e-07
0,2.618660662398659e-07
0,7.452697104298379e-07
0,1.601160347239912e-05
0,9.172140278008812e-08
0,6.904461755402282e-06
0,2.5991115929665976e-07
0,1.6300211713964272e-06
0,3.1245250970284105e-06
0,1.604813485962647e-06
0,3.494491451655108e-06
0,2.8881873509655056e-07
0,6.036579903174288e-07
0,3.2822543562505205e-06
0,2.5869055870517556e-06
0,9.31624514120073e-07
0,6.935862684301799e-06
0,2.2354449718329595e-07
0,2.408685171884726e-07
0,1.5102235713837148e-05
0,2.737808494252516e-07
0,1.6220008997397565e-07
0,5.183566094978714e-05
0,1.0602970833195255e-06
0,6.73686621154941e-06
0,1.568881320872718e-06
0,3.75448735131159e-07
0,1.911235885375111e-06
0,4.987556212050481e-06
0,8.329881225721718e-07
0,9.466606087130181e-06
0,3.587916189194902e-07
0,2.887091814821919e-07
0,1.414792650567817e-06
0,3.1019182651332627e-07
0,8.81044832456332e-07
0,3.348319787646629e-06
0,4.705066614620271e-07
0,8.345495771891765e-07
0,9.107299808101619e-07
0,3.2712571448161204e-06
0,9.941261113517564e-07
0,7.882270524114624e-07
0,2.197256322933547e-06
0,0.0005351549118770726
0,1.5339232135457085e-07
0,3.948382337352899e-07
0,2.64372078970465e-07
0,6.636840298325349e-07
0,3.6822651028425764e-07
0,5.84595413776687e-07
0,1.723262354933112e-05
0,1.187589119151552e-06
0,3.412635350801589e-07
0,4.2533626223700386e-07
0,2.15926766379218e-07
0,2.2156813102531204e-05
0,1.1950195891361187e-07
0,9.61397773069888e-07
0,4.0513189673723437e-07
0,1.0077149318276509e-07
0,2.3766208908482514e-07
0,2.5712973735696914e-07
0,1.7619424844824313e-07
0,1.6031203771880774e-07
0,3.0823725737709014e-07
0,2.125749747843701e-06
0,2.822045442437132e-07
0,2.0179953380300885e-07
0,1.080746158270599e-06
0,8.954298639330473e-07
0,1.1153059978489523e-06
0,1.7135242975208779e-07
0,2.7136578194464668e-06
0,4.7264267703340576e-07
0,2.471349235129079e-07
0,4.116573076350481e-07
0,3.2578071325768515e-07
0,1.4209097527844185e-07
0,2.9189183089288435e-07
0,6.109958408955706e-07
0,1.1259885606560683e-07
0,2.87151395184293e-06
0,3.7273040307124353e-07
0,1.976615547642034e-06
0,7.068557040443286e-07
0,2.4758285915313875e-06
0,3.006779939937521e-07
0,1.9720471936586112e-06
0,5.556183314771488e-07
0,4.304637347559742e-07
0,2.001334064138678e-06
0,1.0254705965656825e-06
0,3.335841063231617e-07
0,1.17030519777394e-06
0,4.0694924846631355e-07
0,1.8687361923067521e-06
0,6.139169902355876e-07
0,2.122572183696331e-06
0,5.901778201112651e-07
0,7.91956064843729e-06
0,1.0682111079591254e-06
0,6.348663623662837e-07
0,2.590040612993534e-06
0,4.830280638323746e-07
0,1.967099894726934e-06
0,2.6572279976519252e-05
0,2.879056637177261e-06
0,2.2810192216901134e-07
0,6.488136040533681e-06
0,2.4178540771049326e-07
0,5.706154110033957e-07
0,3.2607742911759883e-07
0,5.4884596209763475e-06
0,4.7136786398848623e-07
0,9.93490077238413e-07
0,1.2591185790423583e-06
0,1.454382954422431e-07
0,2.263926276228737e-07
0,4.941418188145235e-07
0,1.4364042667070368e-07
0,4.207733649717366e-06
0,4.406410678833727e-07
0,3.544699826938116e-07
0,9.826717098730668e-07
0,6.947850032275416e-07
0,3.344558153929698e-07
0,1.7387313647960945e-06
0,5.565865775996405e-07
0,1.123554291545278e-05
0,1.5761340285471734e-06
0,3.5096748226509473e-07
0,2.6284464257954407e-07
0,3.106472559887966e-07
0,1.7129373690643149e-06
0,3.2060185832829993e-07
0,6.099845666194186e-07
0,2.1641050077168014e-06
0,2.738212125274367e-07
0,4.24950279760153e-07
0,5.341954030642816e-07
0,1.8777476200323035e-07
0,6.030343678575099e-08
0,3.824321915290906e-06
0,7.226986402862671e-07
0,6.186910968741183e-06
0,2.5192630340766117e-07
0,3.012500264263193e-06
0,1.4167013297414546e-05
0,5.050641138608746e-07
0,2.4170907427847774e-07
0,1.9237621063713622e-07
0,1.4748334366171465e-06
0,1.3563087784092015e-06
0,1.841956917990804e-06
0,8.741150309988481e-07
0,7.206359512201996e-07
0,1.1474368342796301e-07
0,1.8755073630928454e-06
0,3.0336182714838185e-07
0,3.1989487602868026e-07
0,4.814096321439869e-07
0,6.462572675460515e-07
0,1.739268048548714e-07
0,7.782358347437979e-07
0,4.282383171620391e-06
0,3.4766216490570855e-07
0,1.733923055229818e-07
0,2.9034592795896273e-06
0,3.4018284150732896e-07
0,5.182614451594771e-07
0,9.132438528193632e-06
0,1.2456369523217925e-06
0,4.046985806930986e-07
0,1.9017627080819451e-06
0,2.536078915923546e-07
0,2.9918746586945797e-07
0,6.600126850803431e-07
0,6.491050345235466e-07
0,2.7550287094735373e-06
0,8.644975634926367e-07
0,3.296495391998339e-07
0,5.109778123580893e-06
0,4.949753831004802e-06
0,4.7386733657865746e-07
0,3.747499054941874e-07
0,1.432407865399128e-06
0,1.303986451838289e-06
0,2.1195564190522352e-06
0,6.605012710959619e-07
0,1.560871562980025e-05
0,3.7475790462639063e-07
0,1.8699126695329614e-05
0,0.005337117358691977
0,8.539166691107719e-06
0,1.790909274856302e-06
0,1.4822568871415868e-06
0,7.13157962497093e-07
0,4.802710020242576e-05
0,7.149716270003698e-07
0,1.3970778374408505e-06
0,5.886558244723826e-07
0,3.986053839782143e-07
0,4.674266611371285e-07
0,6.895865027582527e-07
0,4.437945988202152e-07
0,7.065002719262446e-07
0,7.799976323579037e-07
0,6.445258849959683e-05
0,1.1267925363542927e-05
0,1.4574136498981718e-06
0,3.412011932181114e-07
0,5.247609519887733e-07
0,6.384277604021349e-07
0,1.9045796983400365e-06
0,6.014551826591835e-07
0,1.3676765713301822e-05
0,5.669873666653551e-07
0,5.177748408503815e-07
0,4.7662878687997304e-07
0,3.1806693976132587e-07
0,7.792614337767338e-06
0,4.548440650370436e-05
0,2.579702200663187e-07
0,4.6451730904208156e-07
0,4.0552081620439624e-07
0,2.0305934057575115e-07
0,9.265278689484436e-07
0,2.707513700640856e-06
0,3.801426485113433e-06
0,3.2356389160527953e-07
0,2.9483222443712664e-06
0,2.7701561727174824e-07
0,1.1386664477527183e-06
0,1.14228204845188e-06
0,2.619781793611827e-07
0,1.529736042103519e-07
0,2.3590921585740834e-07
0,2.930760165542616e-07
0,3.0610554460107477e-06
0,7.797578000903432e-07
0,3.2576745187028644e-07
0,4.36989585595402e-07
0,8.114535966251154e-07
0,9.98453698726075e-07
0,7.695598201510259e-07
0,9.359717528016892e-07
0,5.3696890929709364e-08
0,8.13830853895676e-06
0,3.6903841538923135e-06
0,1.025335224418949e-06
0,3.6787770856483474e-07
0,9.75580694128956e-07
0,2.8506804720336997e-07
0,2.563779821939737e-07
0,2.7604225274391785e-07
0,4.486115521312078e-07
0,1.2983163364866053e-06
0,9.436090804125525e-08
0,9.24286157266384e-07
0,4.933769628028938e-06
0,6.456293072355009e-07
0,1.7312640498688046e-07
0,9.086047468500248e-06
0,3.37613535134699e-07
0,3.218643499104362e-06
0,5.548290660498261e-07
0,3.5030880044764104e-06
0,9.424697009275663e-08
0,1.793218625538285e-07
0,0.0014507917035279237
0,1.7155323202275016e-07
0,4.890559702667551e-07
0,5.23116982058733e-07
0,1.6794490912134168e-07
0,1.0176605473984641e-06
0,4.965422139118352e-06
0,7.248574964442143e-07
0,5.386199455107147e-07
0,2.141649622840795e-06
0,7.125220988194169e-06
0,1.0544617165952659e-05
0,2.770596460545657e-07
0,2.051911730040833e-06
0,2.117538796751198e-06
0,4.48227028350244e-07
0,3.6120673775171206e-06
0,2.959168173688536e-07
0,9.488782465871791e-07
0,2.8512269840178404e-07
0,5.397554048977953e-07
0,9.15893308187789e-07
0,4.2380499443495013e-07
0,3.607889023464762e-07
0,1.85768191953109e-07
0,9.935919156836417e-06
0,2.0958484464590695e-06
0,2.4323599723809622e-05
0,4.2222690598674064e-07
0,4.039227425687169e-07
0,7.290449577730025e-07
0,4.942720288169206e-06
0,4.908484114075779e-06
0,2.1409768776606173e-06
0,4.3833188097413344e-07
0,1.9559402786982585e-07
0,4.31276716293668e-07
0,2.0669057745523395e-07
0,2.54534649473015e-07
0,4.122100069861403e-06
0,5.348001323758103e-07
0,9.161793443843947e-07
0,6.403145917106715e-07
0,2.2610128258783027e-06
0,5.366468775449321e-06
0,1.130175280835916e-06
0,0.0001089716635836472
0,3.015985590266322e-06
0,7.081707581068737e-06
0,0.0005838094370474046
0,8.120726761283105e-07
0,7.615855355202297e-07
0,3.247004880270191e-07
0,5.84557406740746e-06
0,1.7045059673252647e-07
0,7.183348292671414e-07
0,2.7939539219571796e-07
0,1.5444195041740731e-06
0,5.589025956371318e-05
0,5.654539010508513e-07
0,7.527611321745561e-07
0,2.0900901002954673e-06
0,1.6643206519456853e-06
0,1.4436742186574603e-06
0,7.062502695299588e-07
0,2.2885142275770766e-06
0,5.305165886384136e-07
0,2.676124280173131e-07
0,1.6392454629626412e-07
0,2.5543779038992505e-07
0,2.7789396160562366e-07
0,1.308709015764262e-07
0,1.4464811715732622e-06
0,5.012978923563874e-07
0,3.487683972786277e-06
0,4.7588798599675704e-07
0,1.499309077614478e-07
0,2.7281408209729757e-07
0,1.1505188047536804e-07
0,6.550338574046913e-08
0,3.4373877361071433e-07
0,4.458065605020611e-07
0,8.112073268365689e-07
0,2.0821874364499773e-06
0,2.7124202212586265e-07
0,2.1836496273441508e-07
0,3.54378849958043e-06
0,5.218564716610249e-07
0,1.6012035789212838e-07
0,2.5178351154750905e-06
0,2.9166125129218927e-06
0,8.72161649169479e-07
0,1.2389601640217629e-06
0,7.799393137635898e-07
0,3.34972835151947e-07
0,2.466613017249272e-07
0,2.714390163264263e-07
0,3.274152545888896e-06
0,4.875780964087005e-07
0,1.2095708486733817e-05
0,2.22975018623971e-06
0,2.901740716028083e-07
0,3.314912392791846e-05
0,1.1531193194650741e-06
0,1.5675327146836076e-07
0,2.986815525523433e-07
0,6.46745783251918e-07
0,2.1312217740243896e-07
0,6.954131992972363e-07
0,6.282641808363521e-07
0,0.0005871209920000653
0,1.326923223171177e-07
0,2.9182712339424176e-06
0,3.168168990324888e-07
0,7.238613534708373e-05
0,4.790180060240682e-07
0,2.0336872330801964e-07
0,3.5440852945803123e-07
0,3.141293356630295e-05
0,8.811406888858589e-06
0,4.164956855303e-07
0,7.044745413770666e-06
0,1.9024311022177255e-06
0,1.7418869152513633e-07
0,2.760173285845811e-06
0,1.4586831797736155e-06
0,2.4506279928938154e-07
0,7.418671138349178e-07
0,6.421606920909207e-07
0,2.3827893532026857e-07
0,8.68975088738972e-08
0,2.962723988422901e-07
0,2.5904325803657664e-06
0,3.2530994569824055e-07
0,2.927103383394272e-07
0,3.3542522950148e-07
0,2.2238079813364845e-07
0,2.0777836728000064e-07
0,1.7356340873729713e-07
0,3.263586313858668e-07
0,3.994456504357512e-06
0,0.000546328907528765
0,4.024727538396381e-07
0,5.906580832262849e-07
0,6.743797421480888e-07
0,2.2725823685942902e-06
0,1.7058065896509439e-06
0,9.272438678278473e-08
0,3.153135886254769e-07
0,1.858086980685852e-06
0,8.430084202128253e-08
0,4.74698270686801e-07
0,2.315151107128369e-07
0,8.802343831367417e-07
0,0.00014025788202327467
0,1.7425311135905718e-07
0,2.131670043316617e-07
0,4.425126241442341e-07
0,0.9976399681167908
0,7.108470592642741e-07
0,1.0929769676024021e-07
0,3.120405391788874e-06
0,1.3619986321924786e-07
0,4.3500332768393816e-06
0,1.1932338028542229e-06
0,1.6054145659586553e-06
0,7.638806457797811e-06
0,4.766018976754183e-08
0,2.6536995822555265e-07
0,1.762487306437423e-05
0,3.930321551051179e-06
0,4.2284457124001394e-07
0,2.2298795958495724e-07
0,2.46621305543393e-06
0,6.153192479416012e-07
0,1.4280017513752105e-07
0,2.0508347736265157e-06
0,1.1608194203799327e-07
0,2.4121477256827564e-06
0,3.0448145089772462e-06
0,4.3072093769964614e-07
0,7.901963620581679e-07
0,3.965970857658567e-06
0,1.6528260985024223e-05
0,4.427162671418944e-07
0,3.4381216347794773e-07
0,2.849516112640006e-07
0,5.670894896503671e-06
0,1.8914201081190735e-06
0,1.975342832232172e-06
0,3.0133151559980436e-07
0,2.90026641909577e-07
0,1.0253364979992078e-06
0,0.00017592534143219876
0,1.1358900732878631e-05
0,3.7768740594143874e-07
0,7.561993624551071e-07
0,1.3858639788629103e-06
0,1.9179649079376771e-07
0,6.918718035920421e-07
0,3.313776314219684e-06
0,1.677530690120506e-07
0,6.966042615746709e-07
0,1.2216911574684224e-06
0,2.608292501058281e-06
0,2.981363087400692e-06
0,1.1646642469671557e-06
0,2.0777279835659325e-05
0,1.7722920354775061e-06
0,3.670949812035831e-07
0,1.2496979615028928e-07
0,4.645768488566323e-07
0,3.518673186455201e-06
0,6.179821297638545e-05
0,5.315885600918875e-07
0,6.991619165187835e-07
0,1.545105237244739e-07
0,1.6765771097292188e-07
0,1.1065841975290113e-07
0,5.760077919792749e-07
0,1.1237152263334965e-07
0,1.191070745219544e-06
0,3.426776863265596e-07
0,8.097851857320554e-06
0,5.296283715325145e-06
0,2.0873646976127174e-07
0,7.147260784994075e-07
0,2.833562292139013e-07
0,1.2975482963824377e-07
0,2.967350316718336e-07
0,1.1339405987546517e-07
0,1.6728126731192644e-07
0,2.828594743469426e-07
0,1.1900490823158927e-06
0,5.775895351369622e-07
0,3.1858227383299573e-07
0,1.2054924907856874e-07
0,6.622310349956961e-07
0,4.330283196099536e-07
0,6.898973553615567e-07
0,1.0283949356002556e-05
0,3.21491151746252e-07
0,1.0275916971916327e-06
0,4.171899820919533e-07
0,2.868463168759169e-05
0,2.3769685736520175e-07
0,9.325527881840086e-07
0,3.189163281735126e-06
0,6.007453615965847e-07
0,4.986748817751382e-07
0,1.6629195855705058e-07
0,1.0056754208038765e-07
0,9.759614626259286e-07
0,1.7159698403061427e-06
0,5.249758377035764e-07
0,3.920846244298169e-07
0,7.512883366934157e-07
0,2.33802784354218e-06
0,7.56490891554931e-07
0,3.429615696111574e-07
0,1.1676411343405538e-06
0,1.5180047920455646e-06
0,4.3153805617397877e-07
0,6.282905256222521e-06
0,9.953108099345231e-07
0,1.2352278320605351e-06
0,2.656546561977803e-07
0,1.5867491277534943e-06
0,5.559249251649182e-07
0,2.0032158451588826e-07
0,6.126629670878556e-07
0,4.348141971042688e-07
0,4.971102416157118e-07
0,5.44355580717548e-07
0,2.3926045981821097e-06
0,2.030809640300483e-06
0,5.204618961222969e-07
0,6.690663217124291e-07
0,7.068694047964649e-06
0,1.176184822158267e-07
0,1.353212138628283e-07
0,2.4367605100821526e-07
0,5.903317842608911e-06
0,4.331358117550082e-07
0,8.071626280505446e-07
0,2.8117428457119155e-06
0,1.413029684838581e-07
0,1.261582091506551e-06
0,1.4839584160059147e-06
0,9.77202186436896e-07
0,1.582540319469899e-05
0,4.4326088026289534e-07
0,0.00031522206513089106
0,2.900214550440432e-06
0,5.669375305007955e-07
0,1.514024577436698e-06
0,7.547363682274766e-08
0,1.395706578096161e-06
0,1.0429027116410407e-06
0,0.2750478439051728
0,5.731681067431107e-07
0,7.874120451234613e-07
0,3.4823625480230894e-07
0,2.2148727825590965e-07
0,4.6722965309583025e-05
0,5.303335550243412e-07
0,3.0461695845759226e-06
0,4.436366618178454e-07
0,4.815854028642501e-06
0,1.1672619410694386e-07
0,2.513704804616509e-06
0,1.9196155387235432e-06
0,0.0001279802550526593
0,6.325006207306117e-07
0,4.2565990716310117e-07
0,6.416784923440095e-07
0,4.845955878865653e-07
0,1.720913965116112e-06
0,2.453330411919421e-07
0,2.4351408029820935e-07
0,6.193971630100516e-07
0,5.87597769273963e-07
0,4.863795294322972e-06
0,6.847461880230811e-07
0,4.153336537243282e-07
0,6.689315845321221e-06
0,8.595992014852069e-07
0,4.0484950111231045e-07
0,3.924327485902268e-07
0,0.01520183699909019
0,2.0495164419857946e-06
0,5.274910504934113e-07
0,1.0431886177756439e-06
0,2.542247563934101e-07
0,8.78186570597853e-07
0,2.5164149317415848e-06
0,4.914461427017885e-07
0,9.843336354530084e-07
0,2.0402973456404338e-06
0,1.7861080376128302e-07
0,2.361029881963571e-06
0,3.5256365133622807e-07
0,3.3239209097031477e-07
0,4.6522887347365974e-07
0,2.69334469763643e-07
0,2.3012603027339478e-06
0,5.863677569365878e-07
0,2.210724667666811e-06
0,1.570531648691045e-05
0,3.160669574788776e-07
0,5.234852569123642e-07
0,4.3836444930222703e-07
0,3.0058403327178193e-07
0,8.31202753998058e-06
0,4.50294763876124e-06
0,4.932240166388523e-07
0,3.11526192614212e-07
0,6.283683276923898e-07
0,1.1995470565548177e-07
0,5.152691980687981e-07
0,1.593507547956134e-06
0,1.8314425822113839e-06
0,8.307759796358362e-07
0,2.7623746213250745e-07
0,2.580357732711813e-07
0,3.7755179342388867e-07
0,5.80814658795405e-07
0,8.057751681108231e-07
0,3.019864500558147e-06
0,4.22418467769876e-07
0,1.9523665580237175e-06
0,5.565679645307669e-06
0,4.868758033865789e-07
0,4.1383893762785863e-07
0,6.000554272380045e-07
0,1.6619151526082257e-07
0,5.315614812466272e-06
0,3.8077920278209926e-07
0,6.068303671970537e-07
0,2.940164929329322e-07
0,5.261839648431519e-07
0,3.318481616064095e-07
0,6.359474307766348e-07
0,1.0428127663393374e-06
0,1.42295646908273e-06
0,3.536458115772714e-05
0,2.2011959470455359e-07
0,4.233925935077682e-06
0,4.1082738183922955e-06
0,6.636651347801754e-07
0,4.438168109378207e-07
0,2.0968575449449947e-07
0,1.7679952955343543e-07
0,4.81598905243408e-07
0,1.8375506870969328e-07
0,2.22501751386558e-07
0,4.83091021739935e-07
0,2.9810204643790424e-07
0,2.8585660749021335e-07
0,5.954902281974033e-07
0,6.929511283477248e-07
0,1.7565612794247668e-06
0,4.587857240672318e-07
0,4.924529819637678e-07
0,7.072229178361226e-06
0,2.8280347181442e-07
0,1.1042611523161757e-06
0,1.548948406970802e-07
0,2.9785935208364665e-07
0,1.9205577983821947e-06
0,4.775342209339613e-07
0,1.5092367991538757e-06
0,9.773298533809674e-07
0,7.392246979235297e-07
0,7.825378021420205e-07
0,1.318439066363379e-07
0,6.165298518912577e-07
0,4.4186540806115646e-07
0,1.4317772843069814e-06
0,1.4873774623824974e-07
0,6.504005542126102e-07
0,5.274154541178447e-07
0,9.539729554087764e-08
0,5.994778758445544e-07
0,2.5462789341805404e-07
0,4.030655446574651e-06
0,6.332044422053046e-07
0,2.399117580692467e-07
0,1.3085556130629075e-06
0,2.0514391678102448e-07
