split,is_fraud,score_raw,score_calibrated
train,0,3.83e-06,
train,0,3.74e-06,
train,0,3.19e-06,
train,0,1.98e-06,
train,0,1.79e-06,
train,0,2.49e-06,
train,0,5.6e-07,
train,0,4.03e-06,
train,0,2.17e-06,
train,0,6.3e-07,
train,0,1.41e-06,
train,0,3.1e-07,
train,0,3.57e-06,
train,0,2.06e-06,
train,0,0.00013868,
train,0,2.884e-05,
train,0,1.77e-06,
train,0,0.00746238,
train,0,0.00117497,
train,0,1.33e-06,
train,0,9e-07,
train,0,8e-07,
train,0,1.77e-06,
train,0,8.21e-06,
train,0,3.339e-05,
train,0,6.09e-06,
train,0,1.57e-06,
train,0,2.54e-06,
train,0,2.118e-05,
train,0,0.00025978,
train,0,1.15e-06,
train,0,3.01e-06,
train,0,8.69e-06,
train,0,6.53e-06,
train,0,2.11e-06,
train,0,1.4e-06,
train,0,1.921e-05,
train,0,4.79e-06,
train,0,1.34e-06,
train,0,8.24e-06,
train,0,1.551e-05,
train,0,2.25e-06,
train,0,2.66e-06,
train,0,6.212e-05,
train,0,1.21e-06,
train,0,0.00010822,
train,0,4.67e-06,
train,0,1.102e-05,
train,0,2.269e-05,
train,0,2.887e-05,
train,0,1.06e-06,
train,0,5.84e-06,
train,0,1.36e-05,
train,0,1.28e-06,
train,0,4.796e-05,
train,0,2.75e-05,
train,0,0.00065839,
train,0,2.99e-06,
train,1,0.9990878,
train,0,1.133e-05,
train,0,3.59e-06,
train,0,4.985e-05,
train,0,1.157e-05,
train,0,6.33e-06,
train,0,0.00501686,
train,0,0.00010006,
train,0,1.83e-06,
train,1,0.99985815,
train,0,2.72e-06,
train,0,4.68e-06,
train,0,1.2e-06,
train,0,3.43e-06,
train,0,5.37e-06,
train,0,3.723e-05,
train,0,3.45e-06,
train,0,3.78e-06,
train,0,4.12e-06,
train,0,1.338e-05,
train,0,2.386e-05,
train,0,5.65e-06,
train,0,4.45e-06,
train,0,1.596e-05,
train,0,4.34e-06,
train,0,4.24e-06,
train,0,6.73e-06,
train,0,1.67e-06,
train,0,1.37e-06,
train,0,4.5e-07,
train,1,0.9998472,
train,0,5e-07,
train,0,1.44e-06,
train,0,6.605e-05,
train,0,3.9e-06,
train,0,6.1e-07,
train,0,1.69e-06,
train,0,2.35e-05,
train,0,1.104e-05,
train,0,1.92e-06,
train,0,9.7e-07,
train,0,1.978e-05,
train,0,0.00042128,
train,0,5.5e-07,
train,0,0.00015259,
train,0,9e-06,
train,0,1.95e-06,
train,0,9.27e-06,
train,0,2.644e-05,
train,0,0.00057138,
train,0,8.8e-07,
train,0,2.24e-06,
train,0,1.43e-06,
train,0,1.03e-06,
train,0,1.51e-06,
train,0,3.86e-06,
train,0,1.66e-06,
train,0,2.29e-06,
train,0,7.676e-05,
train,0,1.06e-06,
train,0,1.15e-06,
train,0,4.36e-06,
train,0,1.519e-05,
train,0,0.00133544,
train,0,0.01011038,
train,0,5.23e-06,
train,0,1.95e-06,
train,0,1.12e-06,
train,0,1.95e-06,
train,0,5.55e-06,
train,0,2.15e-06,
train,0,1.33e-06,
train,0,5.13e-06,
train,0,2.53e-06,
train,0,1.61e-06,
train,0,4.2e-06,
train,0,2.04e-06,
train,0,5.88e-06,
train,0,8e-07,
train,0,3.438e-05,
train,0,3.08e-06,
train,0,9.1e-07,
train,0,5.8e-07,
train,0,8.98e-06,
train,0,5.31e-06,
train,0,4.417e-05,
train,0,3.16e-06,
train,0,3.73e-06,
train,0,0.00059968,
train,0,1.21e-06,
train,0,2.4e-07,
train,0,1.94e-06,
train,0,1.22e-06,
train,0,0.000127,
train,0,1.41e-06,
train,0,4.75e-06,
train,0,4.92e-06,
train,0,1.97e-06,
train,0,2.63e-06,
train,0,1.68e-06,
train,0,2.237e-05,
train,0,2.98e-06,
train,0,2.38e-06,
train,0,1.7e-07,
train,0,5.4e-07,
train,0,1.287e-05,
train,0,2.485e-05,
train,0,0.01280995,
train,0,8.7e-07,
train,0,7.1e-07,
train,0,0.00049569,
train,0,1.38e-06,
train,0,1.21e-06,
train,0,1.18e-06,
train,0,0.00280312,
train,0,3.14e-06,
train,0,9.53e-06,
train,0,1.19e-06,
train,0,3.718e-05,
train,0,8.4e-07,
train,0,0.37435271,
train,0,5.32e-06,
train,0,7.18e-06,
train,0,3.38e-06,
train,0,4.3e-06,
train,0,0.00044121,
train,0,6.49e-06,
train,0,1.32e-06,
train,0,6.3e-06,
train,0,4.95e-06,
train,0,3.3e-07,
train,0,2.42e-06,
train,0,7.74e-06,
train,0,1.98e-05,
train,0,1.49e-06,
train,0,3.45e-06,
train,0,2.206e-05,
train,0,1.33e-06,
train,0,2.146e-05,
train,0,1.358e-05,
train,0,4.6e-06,
train,0,6.81e-06,
train,0,1.36e-06,
train,0,6.229e-05,
train,0,0.00012301,
train,0,1.781e-05,
train,0,5.9e-07,
train,0,2.35e-06,
train,0,5.3e-07,
train,0,1.507e-05,
train,0,3.66e-06,
train,0,9.36e-06,
train,0,1.09e-06,
train,0,7.71e-06,
train,0,3.66e-06,
train,0,5.8e-07,
train,0,7e-07,
train,0,8.9e-07,
train,0,5.23e-06,
train,0,7.05e-06,
train,0,6.4e-06,
train,0,1.12e-06,
train,0,3.7e-07,
train,0,8.36e-06,
train,0,6.45e-06,
train,0,3.5e-07,
train,0,1.78e-06,
train,0,7.8e-07,
train,0,3.29e-06,
train,0,2.5e-07,
train,0,0.00019157,
train,0,5e-07,
train,0,2e-07,
train,0,1.36e-05,
train,0,0.01055891,
train,0,5e-07,
train,0,1.937e-05,
train,0,6.2e-07,
train,0,2.66e-06,
train,0,0.00011418,
train,0,5.043e-05,
train,0,3.7e-07,
train,0,5.06e-06,
train,0,4.62e-06,
train,0,5.66e-06,
train,0,1.99e-06,
train,0,1.17e-06,
train,0,1.27e-06,
train,0,3.5e-06,
train,0,0.00123353,
train,0,7.49e-06,
train,0,8.5e-07,
train,0,2.608e-05,
train,0,9.56e-06,
train,0,1.28e-06,
train,0,5.549e-05,
train,0,4.6e-07,
train,0,0.00025299,
train,0,6.043e-05,
train,0,2.4e-07,
train,0,1.94e-06,
train,0,4.59e-06,
train,0,1.014e-05,
train,0,9.8e-07,
train,0,1.77e-06,
train,0,3.2e-07,
train,0,1.17e-06,
train,0,1.28e-06,
train,0,1.68e-06,
train,0,2.39e-06,
train,0,4.34e-05,
train,0,1.43e-06,
train,0,3.7e-07,
train,0,1.24e-06,
train,0,2.53e-06,
train,0,3.4e-06,
train,0,1.21e-06,
train,0,8.7e-07,
train,0,5.5e-07,
train,0,3.32e-05,
train,0,9.7e-07,
train,0,0.00016267,
train,0,7.2e-07,
train,0,1.82e-06,
train,0,2.1e-07,
train,0,3.81e-06,
train,0,1.3e-06,
train,0,7.2e-07,
train,0,0.00014264,
train,0,3e-07,
train,0,1.894e-05,
train,0,1.26e-06,
train,0,0.00020924,
train,0,3.93e-06,
train,0,9.61e-06,
train,0,1.205e-05,
train,0,6.172e-05,
train,0,1.388e-05,
train,0,1.56e-06,
train,0,2.18e-06,
train,0,4.2e-07,
train,0,1.01e-05,
train,0,1.156e-05,
train,0,2.6e-07,
train,0,6.37e-06,
train,0,4.6e-07,
train,0,1.51e-06,
train,0,2.29e-06,
train,0,1.55e-06,
train,0,6.1e-07,
train,0,9.2e-07,
train,0,6.202e-05,
train,0,6.05e-06,
train,0,8.584e-05,
train,0,9.1e-07,
train,0,5.27e-06,
train,0,1.4e-06,
train,0,1.056e-05,
train,0,2.38e-06,
train,0,2.122e-05,
train,0,5.1e-07,
train,0,2.9e-06,
train,0,3.1e-07,
train,0,1.46e-06,
train,0,1.12e-06,
train,0,5.71e-06,
train,0,5.59e-06,
train,0,3.93e-05,
train,0,0.00086624,
train,0,2.139e-05,
train,0,7.803e-05,
train,0,0.00094275,
train,0,9.51e-06,
train,0,2.79e-06,
train,1,0.99857481,
train,0,5.524e-05,
train,0,2.821e-05,
train,0,1.15e-06,
train,0,1.82e-06,
train,0,2.899e-05,
train,0,1.08e-06,
train,1,0.9998963,
train,0,1.4e-06,
train,0,5.1e-07,
train,0,3.81e-06,
train,0,1.206e-05,
train,0,6.3e-07,
train,0,1.84e-06,
train,0,8.4e-07,
train,0,8.06e-06,
train,0,1.41e-06,
train,1,0.99946751,
train,0,2.888e-05,
train,0,6e-07,
train,0,1.377e-05,
train,0,2.7e-07,
train,0,1.32e-06,
train,0,4.71e-06,
train,0,2.9e-07,
train,0,1.9e-07,
train,0,1.7e-07,
train,0,4.39e-06,
train,0,5.4e-07,
train,0,3.1e-07,
train,0,0.00240551,
train,0,1.41e-06,
train,0,1.15e-06,
train,0,3.39e-06,
train,0,4.1e-07,
train,0,3.1e-07,
train,0,1.149e-05,
train,0,9.5e-07,
train,0,1.046e-05,
train,0,1.303e-05,
train,0,2.8e-07,
train,0,5.24e-06,
train,0,5.59e-06,
train,0,9.1e-07,
train,0,1.36e-06,
train,0,7.9e-07,
train,0,2.24e-06,
train,0,1.69e-06,
train,0,0.00079891,
train,0,2.448e-05,
train,0,1.96e-06,
train,0,3.94e-06,
train,0,1.359e-05,
train,0,0.00013008,
train,0,1.44e-06,
train,0,6.86e-06,
train,0,0.00012625,
train,0,1.234e-05,
train,0,8.05e-06,
train,0,1.524e-05,
train,0,8.2e-07,
train,0,2.17e-06,
train,0,4.51e-06,
train,0,4.256e-05,
train,0,6.17e-06,
train,0,1.11e-06,
train,0,3.29e-06,
train,0,3.315e-05,
train,0,3.93e-05,
train,0,3.774e-05,
train,0,9.3e-07,
train,0,4.8e-07,
train,0,1.15e-06,
train,0,6.08e-06,
train,0,0.00200692,
train,0,0.00028351,
train,0,2.17e-06,
train,1,0.99974966,
train,0,1.17e-06,
train,0,7.1e-07,
train,0,2.4e-07,
train,0,0.00010052,
train,1,0.99979446,
train,0,5.29e-06,
train,0,3.51e-06,
train,0,3.094e-05,
train,0,1.135e-05,
train,0,0.19237746,
train,0,9.34e-06,
train,0,7.53e-06,
train,0,5.54e-06,
train,0,0.00262423,
train,0,7.3e-07,
train,0,8.2e-07,
train,0,1.97e-06,
train,0,4.752e-05,
train,0,6.47e-05,
train,0,3.09e-06,
train,0,1.53e-06,
train,0,1.19e-06,
train,0,4.3e-07,
train,0,5.7e-07,
train,0,2.68e-06,
train,0,1.42e-06,
train,0,0.00017275,
train,0,1.04e-06,
train,0,6.8e-07,
train,0,0.00015708,
train,0,0.00370436,
train,0,1.52e-06,
train,0,1.46e-06,
train,0,4.46e-06,
train,0,2.002e-05,
train,0,1.41e-06,
train,0,2.61e-06,
train,0,2.19e-06,
train,0,1.26e-06,
train,0,8.5e-07,
train,0,2.92e-06,
train,0,1.09e-06,
train,0,1.129e-05,
train,0,6.12e-06,
train,0,1.116e-05,
train,0,1.21e-06,
train,0,1.626e-05,
train,0,1.54e-06,
train,0,9.57e-06,
train,0,3.37e-06,
train,0,0.01484494,
train,0,1.81e-06,
train,0,1.88e-06,
train,0,3.18e-06,
train,0,1.25e-06,
train,0,1.34e-06,
train,0,5.65e-06,
train,0,2.4e-06,
train,0,1.7e-06,
train,0,2.161e-05,
train,0,7.56e-06,
train,0,1.39e-06,
train,0,2.59e-06,
train,0,4.3e-07,
train,0,7.2e-07,
train,0,5.75e-06,
train,0,0.00036951,
train,1,0.99756105,
train,0,5.49e-06,
train,0,5.62e-06,
train,0,7.252e-05,
train,0,1.41e-06,
train,0,2.37e-06,
train,1,0.99929977,
train,0,1.05e-06,
train,0,9.8e-07,
train,0,1.834e-05,
train,0,5.5e-07,
train,0,6.8e-07,
train,0,3.15e-06,
train,1,0.9997981,
train,0,8.28e-06,
train,0,1.19e-06,
train,1,0.99992393,
train,0,2.2e-06,
train,0,7.7e-07,
train,0,1.19e-06,
train,0,1.02e-06,
train,0,7.4e-07,
train,0,4.32e-06,
train,0,2.01e-06,
train,0,1.922e-05,
train,0,0.00011375,
train,0,0.00024131,
train,0,5.39e-06,
train,0,5.3e-07,
train,0,2.44e-06,
train,0,1.42e-06,
train,0,2.61e-06,
train,0,2.49e-06,
train,0,3.04e-06,
train,0,3.67e-06,
train,0,9.4e-07,
train,0,7.98e-06,
train,0,3.4e-07,
train,0,1.7e-07,
train,0,9.1e-07,
train,0,8.9e-07,
train,0,3.6e-07,
train,0,2.49e-06,
train,0,9.6e-07,
train,0,2.982e-05,
train,0,1.574e-05,
train,0,5.51e-06,
train,0,2.7e-06,
train,0,6.7e-07,
train,0,7.98e-06,
train,0,6.55e-06,
train,0,3.3e-07,
train,0,4.9e-07,
train,0,7.33e-06,
train,0,3.38e-06,
train,0,1.08e-06,
train,0,5.94e-06,
train,0,4.33e-06,
train,0,1.15e-06,
train,0,2.43e-06,
train,0,1.45e-06,
train,0,4.1e-06,
train,0,8.25e-05,
train,0,3.81e-06,
train,0,1.7e-07,
train,0,6e-07,
train,0,5.69e-06,
train,0,4.88e-06,
train,0,7.1e-07,
train,0,5.8e-07,
train,0,9.4e-07,
train,0,3.67e-06,
train,0,5.9e-07,
train,0,1.16e-06,
train,0,2.419e-05,
train,0,4.3e-07,
train,0,2.97e-06,
train,0,5.24e-06,
train,0,3.06e-06,
train,0,1.21e-06,
train,0,8.2e-07,
train,0,4.8e-07,
train,0,4.951e-05,
train,0,6.959e-05,
train,0,2.66e-06,
train,0,1.17e-06,
train,0,3.17e-06,
train,0,2.6e-07,
train,0,8.75e-06,
train,0,9.2e-07,
train,0,1.447e-05,
train,0,1.37e-06,
train,0,1e-06,
train,0,5.6e-07,
train,0,7.5e-07,
train,0,4.27e-06,
train,0,6.1e-07,
train,0,2.9e-07,
train,0,1.057e-05,
train,0,2.64e-06,
train,0,3.2e-07,
train,0,3.1e-07,
train,0,2.46e-06,
train,0,5e-07,
train,0,3.2e-07,
train,0,6.32e-06,
train,0,0.14095792,
train,0,2.77e-06,
train,0,9.3e-07,
train,0,0.00013451,
train,0,1.64e-06,
train,0,6.5e-07,
train,0,7e-07,
train,0,0.00010703,
train,0,5.29e-06,
train,0,2.1e-07,
train,0,6.65e-06,
train,0,7.05e-06,
train,0,8.2e-07,
train,0,6.6e-07,
train,0,1.483e-05,
train,0,8.5e-07,
train,0,1.15e-06,
train,0,3.22e-06,
train,0,3.55e-06,
train,0,0.00022812,
train,0,6.4e-07,
train,0,1.03e-06,
train,0,1.69e-06,
train,0,4.1e-07,
train,0,9.8e-07,
train,0,0.00073635,
train,0,3.768e-05,
train,0,4e-07,
train,0,8.9e-07,
train,0,3.3e-07,
train,0,5.3e-06,
train,0,1.75e-06,
train,0,3.1e-07,
train,0,7.9e-07,
train,0,1.86e-06,
train,0,1.546e-05,
train,0,2.6e-07,
train,0,2.06e-06,
train,0,3.248e-05,
train,0,3.499e-05,
train,0,1.07e-06,
train,0,3.12e-06,
train,0,7e-07,
train,0,6.9e-07,
train,0,4.9e-07,
train,0,0.00020064,
train,0,1.101e-05,
train,0,1.4e-06,
train,0,1.94e-06,
train,0,1.86e-06,
train,0,3.26e-06,
train,0,2.83e-06,
train,0,4.3e-07,
train,0,4.039e-05,
train,0,5.21e-06,
train,0,1.19e-06,
train,0,4.259e-05,
train,0,1.08e-06,
train,0,5.3e-07,
train,0,5.84e-06,
train,0,6.4e-07,
train,0,1.07e-06,
train,0,8.74e-06,
train,0,1.37e-06,
train,0,6.58e-06,
train,0,1.84e-06,
train,0,3.53e-06,
train,0,2.74e-06,
train,0,0.00237424,
train,0,5.6e-07,
train,0,7.36e-06,
train,0,3.42e-06,
train,0,2.58e-06,
train,0,3.23e-06,
train,0,0.00036404,
train,0,9.4e-07,
train,0,4.55e-06,
train,0,5.69e-06,
train,0,0.00083466,
train,0,1.677e-05,
train,0,1.54e-06,
train,0,0.00031972,
train,0,5.6e-07,
train,0,1.23e-06,
train,0,1.884e-05,
train,0,6.2e-07,
train,0,9.5e-07,
train,1,0.99875728,
train,0,1.37e-06,
train,0,1.12e-06,
train,0,0.0003342,
train,0,4.4e-06,
train,0,2e-07,
train,0,1.9e-06,
train,0,1.461e-05,
train,0,0.00014841,
train,0,1.166e-05,
train,0,7.2e-07,
train,0,3e-06,
train,0,1.33e-06,
train,0,2.22e-06,
train,0,0.00015112,
train,0,5.99e-06,
train,0,3.6e-07,
train,0,1.72e-06,
train,0,7.07e-06,
train,0,4.2e-07,
train,0,9e-08,
train,0,1e-06,
train,0,8.1e-07,
train,0,5.98e-06,
train,0,9.805e-05,
train,0,2.88e-06,
train,0,8.27e-06,
train,0,1.358e-05,
train,0,1.712e-05,
train,0,1.6e-07,
train,0,7.62e-06,
train,0,1.94e-06,
train,0,3.24e-06,
train,0,1.4e-07,
train,0,6.7e-06,
train,0,5.428e-05,
train,0,0.0001011,
train,0,1.118e-05,
train,0,5.305e-05,
train,0,1.176e-05,
train,0,4.057e-05,
train,0,7.118e-05,
train,0,8.4e-07,
train,0,4.05e-06,
train,0,1.55e-06,
train,0,1.77e-06,
train,0,7.6e-07,
train,1,0.99785952,
train,0,1.32e-06,
train,0,1.05e-06,
train,0,3.71e-06,
train,0,4.5e-07,
train,0,3.12e-06,
train,0,6.12e-06,
train,0,1.43e-06,
train,0,8.7e-07,
train,0,1.66e-06,
train,0,1.007e-05,
train,0,7.2e-06,
train,0,6.5e-07,
train,0,3.41e-06,
train,0,9.02e-06,
train,0,9.94e-06,
train,0,1.94e-06,
train,0,1.48e-06,
train,0,7.47e-06,
train,0,5.1e-07,
train,0,4.138e-05,
train,0,1.82e-06,
train,0,5.5e-07,
train,0,8.596e-05,
train,0,3.381e-05,
train,0,3.26e-06,
train,0,6.19e-06,
train,0,1.95e-06,
train,0,9.9e-07,
train,0,1.701e-05,
train,0,3.3e-07,
train,0,1.031e-05,
train,0,4.24e-06,
train,0,3.27e-06,
train,0,1.201e-05,
train,0,2.266e-05,
train,0,2.08e-06,
train,0,1.626e-05,
train,0,0.01136477,
train,0,6.5e-07,
train,0,7.878e-05,
train,0,7.41e-06,
train,0,2e-06,
train,0,6.9e-07,
train,0,9.68e-06,
train,0,1.185e-05,
train,0,3.02e-06,
train,0,8.7e-07,
train,0,7.1e-06,
train,0,8.8e-07,
train,0,0.00131245,
train,0,9.1e-07,
train,0,5.58e-05,
train,0,7.8e-06,
train,0,1.37e-06,
train,0,1.018e-05,
train,0,3.054e-05,
train,0,0.0003953,
train,0,2.04e-06,
train,0,1.506e-05,
train,0,0.00010019,
train,0,6.233e-05,
train,0,2.3e-06,
train,0,6.8e-07,
train,0,1.94e-06,
train,0,7.3e-07,
train,0,0.00035979,
train,0,1.339e-05,
train,0,7.52e-06,
train,0,5.9e-07,
train,0,0.10584921,
train,0,7.81e-06,
train,0,2.19e-06,
train,0,7.2e-07,
train,0,1e-05,
train,0,2.98e-06,
train,0,4e-07,
train,0,2.344e-05,
train,0,3.42e-05,
train,0,0.00582068,
train,0,1.02e-06,
train,0,0.00116138,
train,0,3.6e-07,
train,0,8.3e-07,
train,0,0.00014501,
train,0,6.8e-07,
train,0,1.55e-06,
train,0,1.71e-06,
train,0,1.86e-06,
train,0,8.375e-05,
train,0,4.73e-06,
train,0,0.00534306,
train,0,1.25e-06,
train,0,7.7e-07,
train,0,7e-07,
train,0,1.73e-06,
train,0,1.463e-05,
train,0,0.01300636,
train,0,1.8e-06,
train,0,0.00297922,
train,0,0.00315489,
train,0,3.833e-05,
train,0,2.15e-06,
train,0,3.06e-06,
train,0,3.119e-05,
train,0,0.00282634,
train,0,0.00018203,
train,0,5.69e-06,
train,0,1.55e-06,
train,0,7.9e-06,
train,0,1.43e-06,
train,0,9.68e-06,
train,0,4.16e-06,
train,0,7.06e-06,
train,0,6.3e-07,
train,0,2.12e-06,
train,0,1.533e-05,
train,0,3.19e-06,
train,0,7.4e-07,
train,0,8.5e-07,
train,0,1.236e-05,
train,0,1.069e-05,
train,0,0.00154967,
train,0,9.2e-07,
train,0,4.8e-07,
train,0,4.97e-06,
train,0,2.04e-06,
train,0,2.44e-06,
train,0,3.4e-07,
train,0,1.5e-05,
train,0,2.16e-06,
train,0,0.00014157,
train,0,2.366e-05,
train,0,8.635e-05,
train,0,9.2e-07,
train,0,3.69e-06,
train,0,8.69e-06,
train,0,8.24e-06,
train,0,2.72e-06,
train,0,2.36e-06,
train,0,0.00012043,
train,0,3.424e-05,
train,0,3.41e-06,
train,0,4.047e-05,
train,0,2.024e-05,
train,0,2.01e-06,
train,0,5e-07,
train,0,2.08e-06,
train,0,6.3e-07,
train,0,0.00236922,
train,0,9.4e-07,
train,0,5.9e-07,
train,0,1.38e-06,
train,0,5.81e-06,
train,0,3.2e-06,
train,0,4.2e-06,
train,0,4.42e-06,
train,0,9.229e-05,
train,0,3.15e-06,
train,0,2.5e-07,
train,0,6.356e-05,
train,0,8.1e-07,
train,0,0.00013088,
train,0,4.6e-07,
train,0,3.28e-05,
train,0,4.27e-06,
train,0,8.66e-06,
train,1,0.99589251,
train,0,2.58e-06,
train,0,3.92e-06,
train,0,1.147e-05,
train,0,2.95e-06,
train,0,1.007e-05,
train,0,6.9e-07,
train,0,1.304e-05,
train,0,0.0002775,
train,0,3.802e-05,
train,0,0.0040734,
train,0,8.8e-07,
train,0,3.6e-07,
train,0,1.19e-06,
train,0,7.6e-07,
train,1,0.99868026,
train,0,1.374e-05,
train,0,3.57e-06,
train,0,1.927e-05,
train,0,5.38e-06,
train,0,1.96e-06,
train,0,9.43e-06,
train,0,2.33e-06,
train,0,0.00011504,
train,0,4.37e-06,
train,0,1.802e-05,
train,0,0.91215239,
train,0,0.00115337,
train,0,9.911e-05,
train,0,3.67e-06,
train,0,1.496e-05,
train,0,3.74e-06,
train,0,1.14e-05,
train,0,4.41e-06,
train,0,2.96e-05,
train,0,9.7e-07,
train,0,0.00028613,
train,0,1.88e-06,
train,0,8.81e-06,
train,0,5.79e-06,
train,1,0.99960451,
train,0,1.81e-06,
train,0,4.126e-05,
train,0,2.04e-06,
train,0,1.817e-05,
train,0,1.19e-06,
train,0,2.25e-06,
train,0,0.0001963,
train,0,2.94e-06,
train,0,2.971e-05,
train,0,3.34e-06,
train,0,4.1e-07,
train,0,2.79e-06,
train,0,9.149e-05,
train,0,0.03273198,
train,0,0.00014204,
train,0,2.23e-05,
train,0,1.138e-05,
train,0,1.56e-06,
train,0,6.22e-06,
train,0,1.58e-06,
train,0,7.05e-06,
train,0,0.00031924,
train,0,3.197e-05,
train,0,6e-07,
train,0,2.95e-06,
train,0,3.3e-07,
train,0,9e-07,
train,0,3.44e-06,
train,0,4.5e-07,
train,0,8.7e-07,
train,0,2.86e-06,
train,0,8.13e-06,
train,0,1.504e-05,
train,0,1.42e-06,
train,0,3.098e-05,
train,0,2.649e-05,
train,1,0.99903041,
train,0,0.04385173,
train,0,4.8e-07,
train,0,7.6e-07,
train,0,2.51e-06,
train,0,1.93e-06,
train,0,1.54e-06,
train,0,0.00041043,
train,0,1.793e-05,
train,0,1.53e-06,
train,0,0.00081211,
train,0,5.65e-06,
train,0,1.54e-05,
train,0,3.4e-07,
train,0,1.616e-05,
train,0,2.21e-06,
train,0,2.271e-05,
train,0,0.03973054,
train,0,4.68e-06,
train,0,0.0002114,
train,0,2.15e-06,
train,0,9.9e-07,
train,0,9.6e-07,
train,0,9.52e-06,
train,0,3.9e-07,
train,0,5e-07,
train,0,3.7e-07,
train,0,1.199e-05,
train,0,1.73e-06,
train,0,0.07520143,
train,0,4.97e-06,
train,0,7.6e-07,
train,0,7.2e-07,
train,0,2.017e-05,
train,0,5.6e-07,
train,0,1.97e-06,
train,0,7.58e-06,
train,0,2.65e-06,
train,0,6.89e-06,
train,0,6.5e-07,
train,0,2.1e-06,
train,0,2.823e-05,
train,0,3.11e-05,
train,0,4.9e-07,
train,0,6.8e-07,
train,0,5.71e-06,
train,0,1.65e-06,
train,0,5.1e-07,
train,0,2.22e-06,
train,0,9.1e-07,
train,0,1.94e-06,
train,0,1.09e-06,
train,0,0.00017444,
train,0,7.05e-06,
train,0,1.71e-06,
train,0,1.06e-06,
train,0,9e-07,
train,0,3.17e-06,
train,0,1.65e-06,
train,0,3.97e-06,
train,0,0.00070896,
train,0,1.53e-06,
train,0,2.14e-06,
train,0,6.98e-06,
train,0,0.00187003,
train,0,4.65e-06,
train,0,1.55e-06,
train,0,1.004e-05,
train,0,2.13e-06,
train,0,4.5e-07,
train,0,0.00017132,
train,0,1.522e-05,
train,0,1.62e-06,
train,0,1.474e-05,
train,0,2.7e-06,
train,0,1.83e-05,
train,0,2.229e-05,
train,0,5.64e-06,
train,0,5.03e-06,
train,0,1.08e-06,
train,0,0.00017848,
train,0,3.15e-06,
train,0,1.49e-06,
train,0,2.88e-06,
train,0,9.388e-05,
train,0,2.31e-06,
train,0,2.11e-06,
train,0,1.73e-06,
train,0,3.3e-07,
train,0,2.51e-06,
train,0,3.7e-07,
train,0,1.877e-05,
train,0,4.6e-07,
train,0,4.83e-06,
train,0,1.982e-05,
train,0,5.201e-05,
train,0,9.36e-06,
train,0,4.9e-06,
train,0,5.71e-06,
train,0,1.45e-06,
train,0,3.4e-07,
train,0,6.1e-07,
train,0,1.7e-07,
train,0,3.4e-07,
train,0,4.1e-07,
train,0,1.3e-06,
train,0,8.5e-07,
train,0,1.9e-07,
train,0,1.76e-06,
train,0,2.4e-07,
train,0,5.26e-06,
train,0,0.00098288,
train,0,5.27e-06,
train,0,1.95e-06,
train,0,4.31e-06,
train,0,9.2e-07,
train,0,1.2e-06,
train,0,1.08e-06,
train,0,2.16e-06,
train,0,5.7e-07,
train,0,0.00452135,
train,0,3.69e-06,
train,0,3.9e-07,
train,0,7.3e-07,
train,0,3.3e-07,
train,0,2.81e-06,
train,0,8.1e-07,
train,0,1.69e-06,
train,0,1.84e-06,
train,0,1.6e-07,
train,0,7.955e-05,
train,0,2.48e-06,
train,0,1.04e-06,
train,0,7.4e-07,
train,0,1.32e-06,
train,0,9.821e-05,
train,0,2.44e-06,
train,0,2.65e-06,
train,0,0.11205437,
train,0,6.5e-07,
train,0,7.6e-07,
train,0,6.01e-06,
train,0,7.6e-07,
train,0,1.8e-06,
train,0,7.82e-06,
train,0,1.87e-06,
train,0,4.4e-07,
train,0,3.24e-06,
train,0,1.116e-05,
train,0,0.28432772,
train,0,4.8e-07,
train,0,1.19e-06,
train,0,2.15e-06,
train,0,5.9e-07,
train,0,1.59e-06,
train,0,7.69e-06,
train,0,3.751e-05,
train,0,3.99e-05,
train,0,9e-07,
train,0,5.1e-07,
train,0,5.1e-06,
train,0,0.05342533,
train,0,2.29e-06,
train,0,1.13e-06,
train,0,1.34e-06,
train,0,2.02e-06,
train,0,3.2e-07,
train,0,3.826e-05,
train,0,3.7e-07,
train,0,1.193e-05,
train,0,4.3e-07,
train,0,6.067e-05,
train,0,1.709e-05,
train,0,1.5e-06,
train,0,1.58e-06,
train,0,1.379e-05,
train,0,3.68e-06,
train,0,0.00596712,
train,0,0.00235889,
train,0,1.04e-06,
train,0,1.25e-06,
train,0,2.326e-05,
train,0,2.7e-07,
train,0,1.14e-05,
train,0,7.84e-06,
train,0,8.8e-07,
train,0,9.26e-06,
train,0,4.78e-06,
train,0,1.79e-06,
train,0,0.00010744,
train,0,1.1e-06,
train,0,4.3e-07,
train,0,6.3e-07,
train,0,0.00245301,
train,0,7.2e-07,
train,0,2.49e-05,
train,0,7.2e-07,
train,0,4.64e-05,
train,0,3.633e-05,
train,0,0.00033497,
train,0,2.756e-05,
train,0,3.088e-05,
train,0,6.4e-07,
train,0,5.14e-06,
train,0,8.95e-06,
train,0,7.84e-06,
train,0,3.228e-05,
train,0,1.229e-05,
train,0,2.16e-06,
train,0,2.963e-05,
train,0,6.6e-07,
train,0,1.323e-05,
train,0,6.23e-06,
train,0,4.78e-06,
train,0,2.3e-06,
train,0,9.2e-07,
train,0,0.00010271,
train,0,5.7e-06,
train,0,1.22e-06,
train,0,6.06e-06,
